1304776,A unified active and semi-supervised learning framework for image compression.,CVPR,2009
1304777,Learning invariant features through topographic filter maps.,CVPR,2009
1304778,Vocabulary hierarchy optimization for effective and transferable retrieval.,CVPR,2009
1304779,Fast normalized cut with linear constraints.,CVPR,2009
1304780,Sparse subspace clustering.,CVPR,2009
1304781,Building a database of 3D scenes from user annotations.,CVPR,2009
1304782,Enhanced Pictorial Structures for precise eye localization under incontrolled conditions.,CVPR,2009
1304783,Relighting objects from image collections.,CVPR,2009
1304784,Increased discrimination in level set methods with embedded conditional random fields.,CVPR,2009
1304785,Continuous maximal flows and Wulff shapes: Application to MRFs.,CVPR,2009
1304786,An empirical study of context in object detection.,CVPR,2009
1304787,Observable subspaces for 3D human motion recovery.,CVPR,2009
1304788,Multi-label sparse coding for automatic image annotation.,CVPR,2009
1304789,Picking the best DAISY.,CVPR,2009
1304790,A similarity measure between vector sequences with application to handwritten word image retrieval.,CVPR,2009
1304791,Disambiguating the recognition of 3D objects.,CVPR,2009
1304792,Optimization of landmark selection for cortical surface registration.,CVPR,2009
1304793,Single image haze removal using dark channel prior.,CVPR,2009
1304794,Learning photometric invariance from diversified color model ensembles.,CVPR,2009
1304795,SIFT-Rank: Ordinal description for invariant feature correspondence.,CVPR,2009
1304796,Active learning for large multi-class problems.,CVPR,2009
1304797,Combining powerful local and global statistics for texture description.,CVPR,2009
1304798,3D pose estimation and segmentation using specular cues.,CVPR,2009
1304799,Textural Hausdorff Distance for wider-range tolerance to pose variation and misalignment in 2D face recognition.,CVPR,2009
1304800,Moving cast shadow detection using physics-based features.,CVPR,2009
1304801,Error propagations for local bundle adjustment.,CVPR,2009
1304802,Understanding and evaluating blind deconvolution algorithms.,CVPR,2009
1304803,Unsupervised learning of hierarchical spatial structures in images.,CVPR,2009
1304804,Structured output-associative regression.,CVPR,2009
1304805,A multiscale hybrid model exploiting heterogeneous contextual relationships for image segmentation.,CVPR,2009
1304806,Geometric and probabilistic image dissimilarity measures for common field of view detection.,CVPR,2009
1304807,Image registration by minimization of residual complexity.,CVPR,2009
1304808,Understanding videos  constructing plots learning a visually grounded storyline model from annotated videos.,CVPR,2009
1304809,Learning to track with multiple observers.,CVPR,2009
1304810,Visual tracking via geometric particle filtering on the affine group with optimal importance functions.,CVPR,2009
1304811,Learning signs from subtitles: A weakly supervised approach to sign language recognition.,CVPR,2009
1304812,Material classification using BRDF slices.,CVPR,2009
1304813,Automated extraction of signs from continuous sign language sentences using Iterated Conditional Modes.,CVPR,2009
1304814,Human motion synthesis from 3D video.,CVPR,2009
1304815,A distribution-based approach to tracking points in velocity vector fields.,CVPR,2009
1304816,Multi-view 3D human pose estimation combining single-frame recovery  temporal integration and model adaptation.,CVPR,2009
1304817,Face verification and identification using Facial Trait Code.,CVPR,2009
1304818,A projector-based movable hand-held display system.,CVPR,2009
1304819,Stereo matching with nonparametric smoothness priors in feature space.,CVPR,2009
1304820,Visibility constraints on features of 3D objects.,CVPR,2009
1304821,Saliency-based discriminant tracking.,CVPR,2009
1304822,CHoG: Compressed histogram of gradients A low bit-rate feature descriptor.,CVPR,2009
1304823,Discriminative structure learning of hierarchical representations for object detection.,CVPR,2009
1304824,Discriminatively trained particle filters for complex multi-object tracking.,CVPR,2009
1304825,Learning sign language by watching TV (using weakly aligned subtitles).,CVPR,2009
1304826,Efficient multi-label classification with hypergraph regularization.,CVPR,2009
1304827,Pose estimation for category specific multiview object localization.,CVPR,2009
1304828,Automatic facial landmark labeling with minimal supervision.,CVPR,2009
1304829,Learning a distance metric from multi-instance multi-label data.,CVPR,2009
1304830,A projective framework for radiometric image analysis.,CVPR,2009
1304831,Contextual classification with functional Max-Margin Markov Networks.,CVPR,2009
1304832,Contextual restoration of severely degraded document images.,CVPR,2009
1304833,Curvature and singularity driven diffusion for oriented pattern enhancement with singular points.,CVPR,2009
1304834,(De) focusing on global light transport for active scene recovery.,CVPR,2009
1304835,A revisit of Generative Model for Automatic Image Annotation using Markov Random Fields.,CVPR,2009
1304836,Tubular anisotropy for 2D vessel segmentation.,CVPR,2009
1304837,Object detection using a max-margin Hough transform.,CVPR,2009
1304838,Intrinsic mean shift for clustering on Stiefel and Grassmann manifolds.,CVPR,2009
1304839,Vanishing point detection for road detection.,CVPR,2009
1304840,A nonparametric Riemannian framework for processing high angular resolution diffusion images (HARDI).,CVPR,2009
1304841,Compensation of motion artifacts in MRI via graph-based optimization.,CVPR,2009
1304842,Markov Chain Monte Carlo combined with deterministic methods for Markov random field optimization.,CVPR,2009
1304843,Real-time learning of accurate patch rectification.,CVPR,2009
1304844,Unsupervised feature optimization (UFO): Simultaneous selection of multiple features with their detection parameters.,CVPR,2009
1304845,Continuous ratio optimization via convex relaxation with applications to multiview 3D reconstruction.,CVPR,2009
1304846,Optimal single image capture for motion deblurring.,CVPR,2009
1304847,Efficiently training a better visual detector with sparse eigenvectors.,CVPR,2009
1304848,A graph-based approach to skin mole matching incorporating template-normalized coordinates.,CVPR,2009
1304849,Manhattan-world stereo.,CVPR,2009
1304850,A family of contextual measures of similarity between distributions with application to image retrieval.,CVPR,2009
1304851,Bias reduction for stereo based motion estimation with applications to large scale visual odometry.,CVPR,2009
1304852,In defense of orthonormality constraints for nonrigid structure from motion.,CVPR,2009
1304853,On the burstiness of visual elements.,CVPR,2009
1304854,Surface feature detection and description with applications to mesh matching.,CVPR,2009
1304855,From structure-from-motion point clouds to fast location recognition.,CVPR,2009
1304856,Interval HSV: Extracting ink annotations.,CVPR,2009
1304857,Learning general optical flow subspaces for egomotion estimation and detection of motion anomalies.,CVPR,2009
1304858,Visual tracking with online Multiple Instance Learning.,CVPR,2009
1304859,Multi-camera activity correlation analysis.,CVPR,2009
1304860,Robust multi-class transductive learning with graphs.,CVPR,2009
1304861,Dictionary-free categorization of very similar objects via stacked evidence trees.,CVPR,2009
1304862,Fast concurrent object localization and recognition.,CVPR,2009
1304863,Human age estimation using bio-inspired features.,CVPR,2009
1304864,D - Clutter: Building object model library from unsupervised segmentation of cluttered scenes.,CVPR,2009
1304865,Let the kernel figure it out; Principled learning of pre-processing for kernel classifiers.,CVPR,2009
1304866,Switching Gaussian Process Dynamic Models for simultaneous composite motion tracking and recognition.,CVPR,2009
1304867,A streaming framework for seamless building reconstruction from large-scale aerial LiDAR data.,CVPR,2009
1304868,Robust guidewire tracking in fluoroscopy.,CVPR,2009
1304869,Nonlinear Nonnegative Component Analysis.,CVPR,2009
1304870,Retrographic sensing for the measurement of surface texture and shape.,CVPR,2009
1304871,Modeling images as mixtures of reference images.,CVPR,2009
1304872,A stereo approach that handles the matting problem via image warping.,CVPR,2009
1304873,Layered graph matching by composite cluster sampling with collaborative and competitive interactions.,CVPR,2009
1304874,What is the spatial extent of an object?.,CVPR,2009
1304875,Learning from ambiguously labeled images.,CVPR,2009
1304876,Adaptive Contour Features in oriented granular space for human detection and segmentation.,CVPR,2009
1304877,ImageNet: A large-scale hierarchical image database.,CVPR,2009
1304878,Pose estimation with radial distortion and unknown focal length.,CVPR,2009
1304879,Continuous depth estimation for multi-view stereo.,CVPR,2009
1304880,Learning rotational features for filament detection.,CVPR,2009
1304881,Recovering specular surfaces using curved line images.,CVPR,2009
1304882,Understanding images of groups of people.,CVPR,2009
1304883,A collaborative benchmark for region of interest detection algorithms.,CVPR,2009
1304884,Towards a practical face recognition system: Robust registration and illumination by sparse representation.,CVPR,2009
1304885,From contours to regions: An empirical evaluation.,CVPR,2009
1304886,Dense 3D motion capture for human faces.,CVPR,2009
1304887,Shape comparison using perturbing shape registration.,CVPR,2009
1304888,Piecewise planar city 3D modeling from street view panoramic sequences.,CVPR,2009
1304889,LidarBoost: Depth superresolution for ToF 3D shape scanning.,CVPR,2009
1304890,Support Vector Machines in face recognition with occlusions.,CVPR,2009
1304891,Joint and implicit registration for face recognition.,CVPR,2009
1304892,Anomaly detection in extremely crowded scenes using spatio-temporal motion pattern models.,CVPR,2009
1304893,Describing objects by their attributes.,CVPR,2009
1304894,Nonrigid registration combining global and local statistics.,CVPR,2009
1304895,Mutual information-based stereo matching combined with SIFT descriptor in log-chromaticity color space.,CVPR,2009
1304896,Epitomized priors for multi-labeling problems.,CVPR,2009
1304897,How far can you get with a modern face recognition test set using only simple features?.,CVPR,2009
1304898,Multiple view image denoising.,CVPR,2009
1304899,Image deblurring for less intrusive iris capture.,CVPR,2009
1304900,Keypoint induced distance profiles for visual recognition.,CVPR,2009
1304901,Trajectory reconstruction for affine structure-from-motion by global and local constraints.,CVPR,2009
1304902,Harris corners in the real world: A principled selection criterion for interest points based on ecological statistics.,CVPR,2009
1304903,New appearance models for natural image matting.,CVPR,2009
1304904,The geometry of 2D image signals.,CVPR,2009
1304905,Image deblurring and denoising using color priors.,CVPR,2009
1304906,Recognizing indoor scenes.,CVPR,2009
1304907,Contextual decomposition of multi-label images.,CVPR,2009
1304908,Illumination and spatially varying specular reflectance from a single view.,CVPR,2009
1304909,High-quality curvelet-based motion deblurring from an image pair.,CVPR,2009
1304910,Global connectivity potentials for random field models.,CVPR,2009
1304911,Linear spatial pyramid matching using sparse coding for image classification.,CVPR,2009
1304912,Learning optimized MAP estimates in continuously-valued MRF models.,CVPR,2009
1304913,Catadioptric projectors.,CVPR,2009
1304914,Tracking of a non-rigid object via patch-based dynamic appearance modeling and adaptive Basin Hopping Monte Carlo sampling.,CVPR,2009
1304915,Digital face makeup by example.,CVPR,2009
1304916,Predicting high resolution image edges with a generic  adaptive  3-D vehicle model.,CVPR,2009
1304917,Optimal scanning for faster object detection.,CVPR,2009
1304918,Non-rigid 2D-3D pose estimation and 2D image segmentation.,CVPR,2009
1304919,On edge detection on surfaces.,CVPR,2009
1304920,Projective least-squares: Global solutions with local optimization.,CVPR,2009
1304921,Beyond the graphs: Semi-parametric semi-supervised discriminant analysis.,CVPR,2009
1304922,Noninvasive volumetric imaging of cardiac electrophysiology.,CVPR,2009
1304923,Random walks on graphs to model saliency in images.,CVPR,2009
1304924,Learning trajectory patterns by clustering: Experimental studies and comparative evaluation.,CVPR,2009
1304925,Isometric registration of ambiguous and partial data.,CVPR,2009
1304926,Stereo matching in the presence of sub-pixel calibration errors.,CVPR,2009
1304927,Manifold Discriminant Analysis.,CVPR,2009
1304928,Image hallucination with feature enhancement.,CVPR,2009
1304929,Cooperative mapping of multiple PTZ cameras in automated surveillance systems.,CVPR,2009
1304930,Robust object detection using marginal space learning and ranking-based multi-detector aggregation: Application to left ventricle detection in 2D MRI images.,CVPR,2009
1304931,Label diagnosis through self tuning forweb image search.,CVPR,2009
1304932,Learning to associate: HybridBoosted multi-target tracker for crowded scene.,CVPR,2009
1304933,Granularity-tunable gradients partition (GGP) descriptors for human detection.,CVPR,2009
1304934,Fuzzy-Cuts: A knowledge-driven graph-based method for medical image segmentation.,CVPR,2009
1304935,Extraction of tubular structures over an orientation domain.,CVPR,2009
1304936,Joint depth and alpha matte optimization via fusion of stereo and time-of-flight sensor.,CVPR,2009
1304937,Class-specific Hough forests for object detection.,CVPR,2009
1304938,Super-resolution via recapture and Bayesian effect modeling.,CVPR,2009
1304939,Distributed volumetric scene geometry reconstruction with a network of distributed smart cameras.,CVPR,2009
1304940,Learning visual flows: A Lie algebraic approach.,CVPR,2009
1304941,Enforcing integrability by error correction using l1-minimization.,CVPR,2009
1304942,Directed assistance for ink-bleed reduction in old documents.,CVPR,2009
1304943,Maximizing intra-individual correlations for face recognition across pose differences.,CVPR,2009
1304944,Constrained clustering via spectral regularization.,CVPR,2009
1304945,A minimal parameterization of the trifocal tensor.,CVPR,2009
1304946,Ensemble manifold regularization.,CVPR,2009
1304947,Locally time-invariant models of human activities using trajectories on the grassmannian.,CVPR,2009
1304948,Learning similarity measure for multi-modal 3D image registration.,CVPR,2009
1304949,A tensor-based algorithm for high-order graph matching.,CVPR,2009
1304950,Automatic reconstruction of cities from remote sensor data.,CVPR,2009
1304951,Max-margin hidden conditional random fields for human action recognition.,CVPR,2009
1304952,Physics-based edge evaluation for improved color constancy.,CVPR,2009
1304953,Dense saliency-based spatiotemporal feature points for action recognition.,CVPR,2009
1304954,Linear solution to scale and rotation invariant object matching.,CVPR,2009
1304955,Learning color and locality cues for moving object detection and segmentation.,CVPR,2009
1304956,Learning query-dependent prefilters for scalable image retrieval.,CVPR,2009
1304957,Automatic fetal face detection from ultrasound volumes via learning 3D and 2D information.,CVPR,2009
1304958,Expression-insensitive 3D face recognition using sparse representation.,CVPR,2009
1304959,Towards high-resolution large-scale multi-view stereo.,CVPR,2009
1304960,High dynamic range image reconstruction from hand-held cameras.,CVPR,2009
1304961,Multiphase geometric couplings for the segmentation of neural processes.,CVPR,2009
1304962,Robustifying eye center localization by head pose cues.,CVPR,2009
